SONG_ID,SOURCE,ANNOTATOR1,ANNOTATOR2,FILE_LOCATION,SONG_DURATION,EMPTY,SONG_TITLE,ARTIST,FORMAT,ANNOTATION_TIME1,ANNOTATION_TIME2,TEXTFILE1,TEXTFILE2,CLASS,GENRE,SUBMISSION_DATE1,SUBMISSION_DATE2,SONG_WAS_PRIVATE_FLAG,SONG_WAS_DISCARDED_FLAG,XEQS1,XEQS2
1643,Isophonics,6,13,/srv/salami/data/Isophonics/Beatles/01_-_It_Won_t_Be_Long,,,01_-_It_Won_t_Be_Long,Beatles,mp3,20,,/srv/salami/data/Isophonics/Beatles/01_-_It_Won_t_Be_Long/textfile1.txt,,popular,,2011-01-18,2011-01-31,1,FALSE,0,0
1647,Isophonics,6,13,/srv/salami/data/Isophonics/Beatles/09_-_You_Never_Give_Me_Your_Money,,,09_-_You_Never_Give_Me_Your_Money,Beatles,mp3,25,,/srv/salami/data/Isophonics/Beatles/09_-_You_Never_Give_Me_Your_Money/textfile1.txt,,popular,,2011-01-18,2011-01-31,1,FALSE,0,0
1651,Isophonics,10,10,/srv/salami/data/Isophonics/Beatles/05_-_Dig_It,,,05_-_Dig_It,Beatles,mp3,6,13,,,popular,,2011-01-18,2011-01-31,1,TRUE,0,0
1655,Isophonics,4,13,/srv/salami/data/Isophonics/Beatles/CD2_-_03_-_Mother_Natures_Son,,,CD2_-_03_-_Mother_Natures_Son,Beatles,mp3,15,,/srv/salami/data/Isophonics/Beatles/CD2_-_03_-_Mother_Natures_Son/textfile1.txt,,popular,,2010-12-10,2011-01-31,1,FALSE,0,0
5,Codaich,6,7,/srv/salami/data/Codaich/popular/The_Beastie_Boys/Pass_The_Mic,256,,Pass_The_Mic,The_Beastie_Boys,mp3,35,35,/srv/salami/data/Codaich/popular/The_Beastie_Boys/Pass_The_Mic/textfile1.txt,/srv/salami/data/Codaich/popular/The_Beastie_Boys/Pass_The_Mic/textfile2.txt,popular,Alternative_Pop___Rock,2010-06-08,2010-06-07,1,FALSE,X,X
13,Codaich,6,8,/srv/salami/data/Codaich/popular/Natalie_Merchant/The_Living,198,,The_Living,Natalie_Merchant,mp3,20,10,/srv/salami/data/Codaich/popular/Natalie_Merchant/The_Living/textfile1.txt,/srv/salami/data/Codaich/popular/Natalie_Merchant/The_Living/textfile2.txt,popular,Alternative_Pop___Rock,2010-06-08,2010-06-04,1,FALSE,X,0
21,Codaich,4,7,/srv/salami/data/Codaich/jazz/Stevie_Ray_Vaughan/All_Your_Love___I_Miss_Loving__,383,,All_Your_Love___I_Miss_Loving__,Stevie_Ray_Vaughan,mp3,20,25,/srv/salami/data/Codaich/jazz/Stevie_Ray_Vaughan/All_Your_Love___I_Miss_Loving__/textfile1.txt,/srv/salami/data/Codaich/jazz/Stevie_Ray_Vaughan/All_Your_Love___I_Miss_Loving__/textfile2.txt,jazz,Blues_-_Contemporary_Blues,2010-07-11,2010-06-21,1,FALSE,0,0
29,Codaich,7,8,/srv/salami/data/Codaich/jazz/Dawn_Tyler_Blues_Project/Latex,274,,Latex,Dawn_Tyler_Blues_Project,mp3,20,30,/srv/salami/data/Codaich/jazz/Dawn_Tyler_Blues_Project/Latex/textfile1.txt,/srv/salami/data/Codaich/jazz/Dawn_Tyler_Blues_Project/Latex/textfile2.txt,jazz,Blues_-_Contemporary_Blues,2010-06-10,2010-06-09,1,FALSE,0,0
37,Codaich,6,9,/srv/salami/data/Codaich/jazz/Kelly_Joe_Phelps/Dock_Boggs_Country_Blues,383,,Dock_Boggs_Country_Blues,Kelly_Joe_Phelps,mp3,30,25,/srv/salami/data/Codaich/jazz/Kelly_Joe_Phelps/Dock_Boggs_Country_Blues/textfile1.txt,/srv/salami/data/Codaich/jazz/Kelly_Joe_Phelps/Dock_Boggs_Country_Blues/textfile2.txt,jazz,Blues_-_Country_Blues,2010-07-17,2010-08-01,1,FALSE,0,0
45,Codaich,4,9,/srv/salami/data/Codaich/jazz/Compilations/Low_Society,174,,Low_Society,Compilations,mp3,15,10,/srv/salami/data/Codaich/jazz/Compilations/Low_Society/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Low_Society/textfile2.txt,jazz,Blues_-_Urban_Blues,2010-07-13,2010-12-28,1,FALSE,0,0
53,Codaich,4,8,/srv/salami/data/Codaich/jazz/Paul_Butterfield_Blues_Band/Screamin__,275,,Screamin__,Paul_Butterfield_Blues_Band,mp3,20,20,/srv/salami/data/Codaich/jazz/Paul_Butterfield_Blues_Band/Screamin__/textfile1.txt,/srv/salami/data/Codaich/jazz/Paul_Butterfield_Blues_Band/Screamin__/textfile2.txt,jazz,Blues_-_Urban_Blues,2010-06-27,2010-06-10,1,FALSE,0,0
61,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Seven_Studies_on_Themes_of_Paul_Klee_3,150,,Seven_Studies_on_Themes_of_Paul_Klee_3,Compilations,mp3,6,7,,,classical,Classical_-_20th_Century_Classical,2011-01-31,2010-06-23,1,TRUE,0,0
69,Codaich,10,10,/srv/salami/data/Codaich/classical/Slovak_Radio_Symphony___Ladislav_Slova_k/Symphony_No,188,,Symphony_No,Slovak_Radio_Symphony___Ladislav_Slova_k,mp3,6,8,,,classical,Classical_-_20th_Century_Classical,2010-07-23,2010-07-25,1,TRUE,0,0
77,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Clouds___from_Three_Nocturnes___6,115,,Clouds___from_Three_Nocturnes___6,Compilations,mp3,4,7,,,classical,Classical_-_20th_Century_Classical,2011-01-31,2010-06-23,1,TRUE,0,0
85,Codaich,7,8,/srv/salami/data/Codaich/classical/Compilations/Three_Songs_to_Poems_by_Carl_Sandbur,197,,Three_Songs_to_Poems_by_Carl_Sandbur,Compilations,mp3,30,20,/srv/salami/data/Codaich/classical/Compilations/Three_Songs_to_Poems_by_Carl_Sandbur/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Three_Songs_to_Poems_by_Carl_Sandbur/textfile2.txt,classical,Classical_-_20th_Century_Classical,2010-06-17,2010-06-17,1,FALSE,0,0
93,Codaich,6,9,/srv/salami/data/Codaich/classical/Norbert_Kraft____Northern_Chamber_Orchest/Concerto_for_Guitar_and_Orchestra___2,289,,Concerto_for_Guitar_and_Orchestra___2,Norbert_Kraft____Northern_Chamber_Orchest,mp3,20,20,/srv/salami/data/Codaich/classical/Norbert_Kraft____Northern_Chamber_Orchest/Concerto_for_Guitar_and_Orchestra___2/textfile1.txt,/srv/salami/data/Codaich/classical/Norbert_Kraft____Northern_Chamber_Orchest/Concerto_for_Guitar_and_Orchestra___2/textfile2.txt,classical,Classical_-_20th_Century_Classical,2010-07-23,2010-10-26,1,FALSE,0,0
101,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/Rejoice___Sonata_for_Violin_and_Cello_3,21,,Rejoice___Sonata_for_Violin_and_Cello_3,Compilations,mp3,5,,/srv/salami/data/Codaich/classical/Compilations/Rejoice___Sonata_for_Violin_and_Cello_3/textfile1.txt,,classical,Classical_-_20th_Century_Classical,2011-03-14,,1,FALSE,0,0
109,Codaich,4,8,/srv/salami/data/Codaich/classical/Christopher_Herrick/Six_Part_Ricercare_ni_C_minor_____Musi,433,,Six_Part_Ricercare_ni_C_minor_____Musi,Christopher_Herrick,mp3,20,30,/srv/salami/data/Codaich/classical/Christopher_Herrick/Six_Part_Ricercare_ni_C_minor_____Musi/textfile1.txt,/srv/salami/data/Codaich/classical/Christopher_Herrick/Six_Part_Ricercare_ni_C_minor_____Musi/textfile2.txt,classical,Classical_-_Baroque,2010-10-30,2010-07-29,1,FALSE,0,0
117,Codaich,6,7,/srv/salami/data/Codaich/classical/The_King__s_Consort___Robert_King/Overture_in_C_Major__Wassermusik___H_5,65,,Overture_in_C_Major__Wassermusik___H_5,The_King__s_Consort___Robert_King,mp3,10,10,/srv/salami/data/Codaich/classical/The_King__s_Consort___Robert_King/Overture_in_C_Major__Wassermusik___H_5/textfile1.txt,/srv/salami/data/Codaich/classical/The_King__s_Consort___Robert_King/Overture_in_C_Major__Wassermusik___H_5/textfile2.txt,classical,Classical_-_Baroque,2010-07-24,2010-07-06,1,FALSE,0,0
125,Codaich,6,8,/srv/salami/data/Codaich/classical/Maria_Cristina_Kiehr____Concerto_Soave/Cappriccio_cromatico,191,,Cappriccio_cromatico,Maria_Cristina_Kiehr____Concerto_Soave,mp3,25,20,/srv/salami/data/Codaich/classical/Maria_Cristina_Kiehr____Concerto_Soave/Cappriccio_cromatico/textfile1.txt,/srv/salami/data/Codaich/classical/Maria_Cristina_Kiehr____Concerto_Soave/Cappriccio_cromatico/textfile2.txt,classical,Classical_-_Baroque,2010-06-17,2010-06-17,1,FALSE,0,0
133,Codaich,4,7,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Lilac_Slips___Brilliante__Giga__Bril,189,,Lilac_Slips___Brilliante__Giga__Bril,Puirt_A_Baroque,mp3,15,20,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Lilac_Slips___Brilliante__Giga__Bril/textfile1.txt,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Lilac_Slips___Brilliante__Giga__Bril/textfile2.txt,classical,Classical_-_Baroque,2010-09-24,2010-07-06,1,FALSE,0,0
141,Codaich,7,8,/srv/salami/data/Codaich/classical/Sarah_Chang/Chaconne,614,,Chaconne,Sarah_Chang,mp3,40,30,/srv/salami/data/Codaich/classical/Sarah_Chang/Chaconne/textfile1.txt,/srv/salami/data/Codaich/classical/Sarah_Chang/Chaconne/textfile2.txt,classical,Classical_-_Baroque,2010-07-12,2010-07-06,1,FALSE,0,0
149,Codaich,6,9,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Callam,332,,Callam,Puirt_A_Baroque,mp3,20,20,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Callam/textfile1.txt,/srv/salami/data/Codaich/classical/Puirt_A_Baroque/Callam/textfile2.txt,classical,Classical_-_Baroque,2010-07-30,2010-12-28,1,FALSE,0,0
157,Codaich,16,14,/srv/salami/data/Codaich/classical/Compilations/Piano_Concerto_in_A_Major___K,28,,Piano_Concerto_in_A_Major___K,Compilations,mp3,,,,,classical,Classical_-_Classical,,,1,TRUE,0,0
165,Codaich,4,8,/srv/salami/data/Codaich/classical/Academy_Of_St__Martin_In_The_Fields/Aprite_Un_Po__quegli_Occhi___Figaro__,159,,Aprite_Un_Po__quegli_Occhi___Figaro__,Academy_Of_St__Martin_In_The_Fields,mp3,20,40,/srv/salami/data/Codaich/classical/Academy_Of_St__Martin_In_The_Fields/Aprite_Un_Po__quegli_Occhi___Figaro__/textfile1.txt,/srv/salami/data/Codaich/classical/Academy_Of_St__Martin_In_The_Fields/Aprite_Un_Po__quegli_Occhi___Figaro__/textfile2.txt,classical,Classical_-_Classical,2010-09-27,2010-06-17,1,FALSE,0,0
173,Codaich,6,7,/srv/salami/data/Codaich/classical/The_Amadeus_Ensemble/Riconosci_in_questo_amplesso,232,,Riconosci_in_questo_amplesso,The_Amadeus_Ensemble,mp3,20,35,/srv/salami/data/Codaich/classical/The_Amadeus_Ensemble/Riconosci_in_questo_amplesso/textfile1.txt,/srv/salami/data/Codaich/classical/The_Amadeus_Ensemble/Riconosci_in_questo_amplesso/textfile2.txt,classical,Classical_-_Classical,2010-07-30,2010-07-12,1,FALSE,0,0
189,Codaich,16,14,/srv/salami/data/Codaich/classical/Scottish_Chamber_Orchestra___Jaime_Lared/Violin_Concerto_in_e_minor___Op,787,,Violin_Concerto_in_e_minor___Op,Scottish_Chamber_Orchestra___Jaime_Lared,mp3,50,,/srv/salami/data/Codaich/classical/Scottish_Chamber_Orchestra___Jaime_Lared/Violin_Concerto_in_e_minor___Op/textfile1.txt,,classical,Classical_-_Classical,2011-04-01,,1,FALSE,0,0
197,Codaich,7,8,/srv/salami/data/Codaich/classical/Compilations/Deh_vieni___non_tardar,236,,Deh_vieni___non_tardar,Compilations,mp3,25,20,/srv/salami/data/Codaich/classical/Compilations/Deh_vieni___non_tardar/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Deh_vieni___non_tardar/textfile2.txt,classical,Classical_-_Classical,2010-07-16,2010-07-08,1,FALSE,0,0
205,Codaich,6,9,/srv/salami/data/Codaich/classical/Stradivaria/Sonata_Prima_Opus_34__Presto,104,,Sonata_Prima_Opus_34__Presto,Stradivaria,mp3,25,25,/srv/salami/data/Codaich/classical/Stradivaria/Sonata_Prima_Opus_34__Presto/textfile1.txt,/srv/salami/data/Codaich/classical/Stradivaria/Sonata_Prima_Opus_34__Presto/textfile2.txt,classical,Classical_-_Classical,2010-06-17,2010-07-28,1,FALSE,0,0
213,Codaich,16,14,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Puer_Natus_Est_Nobis,221,,Puer_Natus_Est_Nobis,Benedictine_Monks_of_Santo_Domingo_De_Si,mp3,10,,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Puer_Natus_Est_Nobis/textfile1.txt,,classical,Classical_-_Renaissance___Med_,2011-04-06,,1,FALSE,0,0
221,Codaich,4,8,/srv/salami/data/Codaich/classical/Choir_of_Westminster_Cathedral___David_H/Missa_Brevis__Credo,387,,Missa_Brevis__Credo,Choir_of_Westminster_Cathedral___David_H,mp3,20,30,/srv/salami/data/Codaich/classical/Choir_of_Westminster_Cathedral___David_H/Missa_Brevis__Credo/textfile1.txt,/srv/salami/data/Codaich/classical/Choir_of_Westminster_Cathedral___David_H/Missa_Brevis__Credo/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-09-24,2010-07-12,1,FALSE,0,0
229,Codaich,6,7,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Spiritus_Domini,230,,Spiritus_Domini,Benedictine_Monks_of_Santo_Domingo_De_Si,mp3,20,10,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Spiritus_Domini/textfile1.txt,/srv/salami/data/Codaich/classical/Benedictine_Monks_of_Santo_Domingo_De_Si/Spiritus_Domini/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-07-31,2010-07-14,1,FALSE,0,0
237,Codaich,6,8,/srv/salami/data/Codaich/classical/Sequentia/Como_O_Nome_Da_Virgen,314,,Como_O_Nome_Da_Virgen,Sequentia,mp3,15,20,/srv/salami/data/Codaich/classical/Sequentia/Como_O_Nome_Da_Virgen/textfile1.txt,/srv/salami/data/Codaich/classical/Sequentia/Como_O_Nome_Da_Virgen/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-07-31,2010-07-30,1,FALSE,0,0
245,Codaich,4,7,/srv/salami/data/Codaich/classical/Compilations/Gregorian_Chant_For_Good_Friday___Re,246,,Gregorian_Chant_For_Good_Friday___Re,Compilations,mp3,10,20,/srv/salami/data/Codaich/classical/Compilations/Gregorian_Chant_For_Good_Friday___Re/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Gregorian_Chant_For_Good_Friday___Re/textfile2.txt,classical,Classical_-_Renaissance___Med_,2010-09-24,2010-06-17,1,FALSE,0,0
253,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Istampita_Palamento__Terca_pars,38,,Istampita_Palamento__Terca_pars,Compilations,mp3,7,8,,,classical,Classical_-_Renaissance___Med_,2010-07-13,2011-01-31,1,TRUE,0,0
261,Codaich,16,14,/srv/salami/data/Codaich/classical/Royal_Liverpool_Philharmonic_Orchestra/Symphony_No,1746,,Symphony_No,Royal_Liverpool_Philharmonic_Orchestra,mp3,80,,/srv/salami/data/Codaich/classical/Royal_Liverpool_Philharmonic_Orchestra/Symphony_No/textfile1.txt,,classical,Classical_-_Romantic,2011-03-28,,1,FALSE,0,0
269,Codaich,16,14,/srv/salami/data/Codaich/classical/Alfred_Brendel/Piano_Sonata_No,546,,Piano_Sonata_No,Alfred_Brendel,mp3,35,,/srv/salami/data/Codaich/classical/Alfred_Brendel/Piano_Sonata_No/textfile1.txt,,classical,Classical_-_Romantic,2011-04-06,,1,FALSE,0,0
277,Codaich,16,14,/srv/salami/data/Codaich/classical/Choir_of_King__s_College____New_Philharmon/Requiem_Op,266,,Requiem_Op,Choir_of_King__s_College____New_Philharmon,mp3,15,,/srv/salami/data/Codaich/classical/Choir_of_King__s_College____New_Philharmon/Requiem_Op/textfile1.txt,,classical,Classical_-_Romantic,2011-04-06,,1,FALSE,0,0
285,Codaich,6,7,/srv/salami/data/Codaich/classical/Compilations/Nocturne_In_A_Major___No,239,,Nocturne_In_A_Major___No,Compilations,mp3,30,30,/srv/salami/data/Codaich/classical/Compilations/Nocturne_In_A_Major___No/textfile1.txt,/srv/salami/data/Codaich/classical/Compilations/Nocturne_In_A_Major___No/textfile2.txt,classical,Classical_-_Romantic,2010-06-17,2010-06-17,1,FALSE,0,0
293,Codaich,16,14,/srv/salami/data/Codaich/classical/Lubomir_Maly____Czech_Philharmonic_Orches/Harold_en_Italie_Op,906,,Harold_en_Italie_Op,Lubomir_Maly____Czech_Philharmonic_Orches,mp3,60,,/srv/salami/data/Codaich/classical/Lubomir_Maly____Czech_Philharmonic_Orches/Harold_en_Italie_Op/textfile1.txt,,classical,Classical_-_Romantic,2011-03-29,,1,FALSE,0,0
301,Codaich,10,10,/srv/salami/data/Codaich/classical/Compilations/Norma__Act_I___Scene_4__Casta_Diva___2,153,,Norma__Act_I___Scene_4__Casta_Diva___2,Compilations,mp3,4,7,,,classical,Classical_-_Romantic,2011-01-31,2010-07-20,1,TRUE,0,0
309,Codaich,7,8,/srv/salami/data/Codaich/popular/Compilations/I_Remember_You,123,,I_Remember_You,Compilations,mp3,15,10,/srv/salami/data/Codaich/popular/Compilations/I_Remember_You/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/I_Remember_You/textfile2.txt,popular,Country,2010-06-08,2010-06-04,1,FALSE,X,X
317,Codaich,6,9,/srv/salami/data/Codaich/popular/Compilations/Back_To_Dallas,199,,Back_To_Dallas,Compilations,mp3,20,25,/srv/salami/data/Codaich/popular/Compilations/Back_To_Dallas/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Back_To_Dallas/textfile2.txt,popular,Country,2010-06-08,2010-07-07,1,FALSE,X,0
325,Codaich,4,9,/srv/salami/data/Codaich/popular/Shakira/Ready_For_The_Good_Times,254,,Ready_For_The_Good_Times,Shakira,mp3,20,25,/srv/salami/data/Codaich/popular/Shakira/Ready_For_The_Good_Times/textfile1.txt,/srv/salami/data/Codaich/popular/Shakira/Ready_For_The_Good_Times/textfile2.txt,popular,Dance_Pop,2010-07-16,2010-07-07,1,FALSE,0,0
333,Codaich,4,8,/srv/salami/data/Codaich/popular/Jewel/Stand,193,,Stand,Jewel,mp3,15,15,/srv/salami/data/Codaich/popular/Jewel/Stand/textfile1.txt,/srv/salami/data/Codaich/popular/Jewel/Stand/textfile2.txt,popular,Dance_Pop,2010-07-16,2010-07-05,1,FALSE,0,0
341,Codaich,6,7,/srv/salami/data/Codaich/popular/Sixtoo/Chainsaw_Breakfast,38,,Chainsaw_Breakfast,Sixtoo,mp3,15,8,/srv/salami/data/Codaich/popular/Sixtoo/Chainsaw_Breakfast/textfile1.txt,/srv/salami/data/Codaich/popular/Sixtoo/Chainsaw_Breakfast/textfile2.txt,popular,Electronica,2010-06-08,2010-06-08,1,FALSE,X,X
349,Codaich,6,8,/srv/salami/data/Codaich/popular/Compilations/The_Leap,365,,The_Leap,Compilations,mp3,0,25,,/srv/salami/data/Codaich/popular/Compilations/The_Leap/textfile2.txt,popular,Electronica,2010-08-01,2010-06-08,1,FALSE,0,X
357,Codaich,4,7,/srv/salami/data/Codaich/popular/Jessy_Moss/Chapters,254,,Chapters,Jessy_Moss,mp3,20,25,/srv/salami/data/Codaich/popular/Jessy_Moss/Chapters/textfile1.txt,/srv/salami/data/Codaich/popular/Jessy_Moss/Chapters/textfile2.txt,popular,Hip_Hop___Rap,2010-07-16,2010-06-08,1,FALSE,0,X
365,Codaich,7,8,/srv/salami/data/Codaich/popular/Eminem/It__s_Ok,211,,It__s_Ok,Eminem,mp3,20,10,/srv/salami/data/Codaich/popular/Eminem/It__s_Ok/textfile1.txt,/srv/salami/data/Codaich/popular/Eminem/It__s_Ok/textfile2.txt,popular,Hip_Hop___Rap,2010-06-07,2010-07-21,1,FALSE,X,0
373,Codaich,6,9,/srv/salami/data/Codaich/popular/Radio_Free_Vestibule/I_Don__t_Want_To_Go_To_Toronto,136,,I_Don__t_Want_To_Go_To_Toronto,Radio_Free_Vestibule,mp3,15,10,/srv/salami/data/Codaich/popular/Radio_Free_Vestibule/I_Don__t_Want_To_Go_To_Toronto/textfile1.txt,/srv/salami/data/Codaich/popular/Radio_Free_Vestibule/I_Don__t_Want_To_Go_To_Toronto/textfile2.txt,popular,Humour,2010-06-08,2010-08-06,1,FALSE,X,0
381,Codaich,4,9,/srv/salami/data/Codaich/popular/Monty_Python/Bruces___Philosophers_Song,54,,Bruces___Philosophers_Song,Monty_Python,mp3,5,5,/srv/salami/data/Codaich/popular/Monty_Python/Bruces___Philosophers_Song/textfile1.txt,/srv/salami/data/Codaich/popular/Monty_Python/Bruces___Philosophers_Song/textfile2.txt,popular,Humour,2010-07-16,2010-08-06,1,FALSE,0,0
389,Codaich,4,8,/srv/salami/data/Codaich/popular/John_McLaughlin___Paco_de_Lucia___Al_Di_Me/Frevo_Rasgado,477,,Frevo_Rasgado,John_McLaughlin___Paco_de_Lucia___Al_Di_Me,mp3,20,30,/srv/salami/data/Codaich/popular/John_McLaughlin___Paco_de_Lucia___Al_Di_Me/Frevo_Rasgado/textfile1.txt,/srv/salami/data/Codaich/popular/John_McLaughlin___Paco_de_Lucia___Al_Di_Me/Frevo_Rasgado/textfile2.txt,popular,Instrumental_Pop,2010-10-30,2010-07-12,1,FALSE,0,0
397,Codaich,6,7,/srv/salami/data/Codaich/popular/Compilations/Cha_Cha_Cha_d__Amour,139,,Cha_Cha_Cha_d__Amour,Compilations,mp3,10,15,/srv/salami/data/Codaich/popular/Compilations/Cha_Cha_Cha_d__Amour/textfile1.txt,/srv/salami/data/Codaich/popular/Compilations/Cha_Cha_Cha_d__Amour/textfile2.txt,popular,Instrumental_Pop,2010-06-08,2010-06-08,1,FALSE,X,X
405,Codaich,6,8,/srv/salami/data/Codaich/jazz/Compilations/Swamp_Road,323,,Swamp_Road,Compilations,mp3,60,40,/srv/salami/data/Codaich/jazz/Compilations/Swamp_Road/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Swamp_Road/textfile2.txt,jazz,Jazz_-_Acid_Jazz,2010-06-12,2010-06-10,1,FALSE,0,0
413,Codaich,4,7,/srv/salami/data/Codaich/jazz/Erik_Truffaz/More,370,,More,Erik_Truffaz,mp3,30,35,/srv/salami/data/Codaich/jazz/Erik_Truffaz/More/textfile1.txt,/srv/salami/data/Codaich/jazz/Erik_Truffaz/More/textfile2.txt,jazz,Jazz_-_Acid_Jazz,2010-07-19,2010-07-04,1,FALSE,0,0
421,Codaich,7,8,/srv/salami/data/Codaich/jazz/Compilations/Omega,461,,Omega,Compilations,mp3,25,30,/srv/salami/data/Codaich/jazz/Compilations/Omega/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Omega/textfile2.txt,jazz,Jazz_-_Avant-Garde_Jazz,2010-07-03,2010-07-21,1,FALSE,0,0
429,Codaich,6,9,/srv/salami/data/Codaich/jazz/Charlie_Parker/Scrapple_From_The_Apple,179,,Scrapple_From_The_Apple,Charlie_Parker,mp3,15,25,/srv/salami/data/Codaich/jazz/Charlie_Parker/Scrapple_From_The_Apple/textfile1.txt,/srv/salami/data/Codaich/jazz/Charlie_Parker/Scrapple_From_The_Apple/textfile2.txt,jazz,Jazz_-_Bebop,2010-08-01,2010-07-07,1,FALSE,0,0
437,Codaich,4,9,/srv/salami/data/Codaich/jazz/Miles_Davis/All_Of_You,423,,All_Of_You,Miles_Davis,mp3,20,25,/srv/salami/data/Codaich/jazz/Miles_Davis/All_Of_You/textfile1.txt,/srv/salami/data/Codaich/jazz/Miles_Davis/All_Of_You/textfile2.txt,jazz,Jazz_-_Bebop,2010-07-19,2010-08-13,1,FALSE,0,0
445,Codaich,4,8,/srv/salami/data/Codaich/jazz/Compilations/Gloomy_Sunday,208,,Gloomy_Sunday,Compilations,mp3,20,15,/srv/salami/data/Codaich/jazz/Compilations/Gloomy_Sunday/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Gloomy_Sunday/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-06-28,2010-07-23,1,FALSE,0,0
453,Codaich,6,7,/srv/salami/data/Codaich/jazz/Compilations/Weep,360,,Weep,Compilations,mp3,30,45,/srv/salami/data/Codaich/jazz/Compilations/Weep/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Weep/textfile2.txt,jazz,Jazz_-_Cool_Jazz,2010-08-03,2010-07-04,1,FALSE,0,0
461,Codaich,6,8,/srv/salami/data/Codaich/jazz/Compilations/Tiger_Rag,115,,Tiger_Rag,Compilations,mp3,25,15,/srv/salami/data/Codaich/jazz/Compilations/Tiger_Rag/textfile1.txt,/srv/salami/data/Codaich/jazz/Compilations/Tiger_Rag/textfile2.txt,jazz,Jazz_-_Dixieland,2010-06-12,2010-07-23,1,FALSE,0,0
469,Codaich,4,7,/srv/salami/data/Codaich/jazz/Cannonball_Adderley/Azule_Serape,390,,Azule_Serape,Cannonball_Adderley,mp3,20,25,/srv/salami/data/Codaich/jazz/Cannonball_Adderley/Azule_Serape/textfile1.txt,/srv/salami/data/Codaich/jazz/Cannonball_Adderley/Azule_Serape/textfile2.txt,jazz,Jazz_-_Hard_Bop,2010-07-20,2010-06-28,1,FALSE,0,0
477,Codaich,7,8,/srv/salami/data/Codaich/jazz/Hank_Mobley/Three_Coins_In_The_Fountain,323,,Three_Coins_In_The_Fountain,Hank_Mobley,mp3,25,15,/srv/salami/data/Codaich/jazz/Hank_Mobley/Three_Coins_In_The_Fountain/textfile1.txt,/srv/salami/data/Codaich/jazz/Hank_Mobley/Three_Coins_In_The_Fountain/textfile2.txt,jazz,Jazz_-_Hard_Bop,2010-06-28,2010-07-25,1,FALSE,0,0
485,Codaich,6,9,/srv/salami/data/Codaich/jazz/Grant_Green/Blues_For_Juanita,424,,Blues_For_Juanita,Grant_Green,mp3,30,20,/srv/salami/data/Codaich/jazz/Grant_Green/Blues_For_Juanita/textfile1.txt,/srv/salami/data/Codaich/jazz/Grant_Green/Blues_For_Juanita/textfile2.txt,jazz,Jazz_-_Latin_Jazz,2010-06-12,2010-07-07,1,FALSE,0,0
493,Codaich,4,9,/srv/salami/data/Codaich/jazz/Oliver_Jones/__Round_Midnight,158,,__Round_Midnight,Oliver_Jones,mp3,10,10,/srv/salami/data/Codaich/jazz/Oliver_Jones/__Round_Midnight/textfile1.txt,/srv/salami/data/Codaich/jazz/Oliver_Jones/__Round_Midnight/textfile2.txt,jazz,Jazz_-_Post-Bop,2010-07-29,2010-08-27,1,FALSE,0,0
501,Codaich,4,8,/srv/salami/data/Codaich/jazz/Oliver_Jones/My_Funny_Valentine,301,,My_Funny_Valentine,Oliver_Jones,mp3,20,20,/srv/salami/data/Codaich/jazz/Oliver_Jones/My_Funny_Valentine/textfile1.txt,/srv/salami/data/Codaich/jazz/Oliver_Jones/My_Funny_Valentine/textfile2.txt,jazz,Jazz_-_Post-Bop,2010-07-29,2010-08-06,1,FALSE,0,0
