salami_id,Album,Album Artist,Artist,Artwork Count,BPM,Bit Rate,Comments,Compilation,Composer,Date Added,Date Modified,Disc Count,Disc Number,File Folder Count,Genre,Grouping,Kind,Library Folder Count,Location,Name,Persistent ID,Play Count,Play Date,Play Date UTC,Sample Rate,Size,Sort Album,Sort Album Artist,Sort Artist,Sort Name,Total Time,Track Count,Track ID,Track Number,Track Type,Volume Adjustment,Year
579,Joyful Noise,,The Derek Trucks Band,,,256,From W,,,2010-04-23 23:10:45,2008-04-21 20:45:46,,,5,R&B - Funk,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Derek%20Trucks%20Band/Joyful%20Noise/Baby,%20You're%20Right%20(feat.%20Susan%20Tede.mp3","Baby, You're Right (feat. Susan Tedeschi)",CE6D48B63F01D8EF,,,,44100,8159232,,,Derek Trucks Band,,254928,10,59068,8,File,,2002
583,Black Byrd,,Donald Byrd,,,192,From CD,,L. Mizell-L. Gordon,2010-04-23 22:58:48,2006-09-30 22:26:56,,,5,R&B - Funk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Donald%20Byrd/Black%20Byrd/Mr.%20Thomas.mp3,Mr. Thomas,02B5AA7DD3A3F372,,,,44100,7309181,,,,,304457,7,31291,4,File,,1973
587,Zony Mash,,The Meters,,,160,From CD,,Leo Nocentelli,2010-04-23 23:11:29,2006-09-30 22:41:08,,,5,R&B - Funk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Meters/Zony%20Mash/I%20Need%20More%20Time.mp3,I Need More Time,6D9C4D0864BF1D24,,,,44100,3909083,,,Meters,,195343,13,59734,2,File,,1970
591,Jubilation III-Glory Train,,Montreal Jubilation Gospel Choir,,,192,From CD,,,2010-04-23 23:04:13,2006-09-30 22:42:42,,,5,R&B - Gospel,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Montreal%20Jubilation%20Gospel%20Choir/Jubilation%20III-Glory%20Train/Glory%20Train.mp3,Glory Train,7965737C8C6E1888,,,,44100,5709232,,,,,237792,12,45655,1,File,,1990
595,Sweet Baby James,,James Taylor,,,128,From UoM,,James Taylor,2010-04-23 23:00:29,2006-09-30 22:31:48,,,5,R&B - Gospel,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/James%20Taylor/Sweet%20Baby%20James/Lo%20And%20Behold.mp3,Lo And Behold,2F05D1595FDBF729,,,,44100,2504832,,,,,156499,11,35944,2,File,,1970
599,Joshua Judges Ruth,,Lyle Lovett,,,128,From UoM,,Lovett,2010-04-23 23:02:22,2006-09-30 22:39:24,,,5,R&B - Gospel,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Lyle%20Lovett/Joshua%20Judges%20Ruth/Church.mp3,Church,9EE1734A39825842,,,,44100,5779584,,,,,361064,12,42718,2,File,,1992
603,C Compilation,,Bo Diddley,,,128,From tape,True,,2010-04-23 22:55:29,2006-09-30 22:19:56,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/C%20Compilation/Bo-Jam.mp3,Bo-Jam,FC2015060AAB86F8,,,,44100,3434536,,,,,214648,,24967,,File,,
607,Gonna Ball,,Stray Cats,,,192,From UoM,,,2010-04-23 23:08:48,2006-09-30 22:55:30,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Stray%20Cats/Gonna%20Ball/You%20Don't%20Believe%20Me.mp3,You Don't Believe Me,39C4BC80059D1AF2,,,,44100,4281645,,,,,178311,11,56047,6,File,,1981
611,The Real Music Box - Bonus Disc,,Sleepy LaBeef,,,160,From CD,True,Traditional,2010-04-23 22:08:35,2006-09-30 22:54:32,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Real%20Music%20Box%20-%20Bonus%20Disc/Stagger%20Lee.mp3,Stagger Lee,39431245D44136F7,,,,44100,6093469,Real Music Box - Bonus Disc,,,,304561,23,3739,6,File,,1994
615,Pulp Fiction Soundtrack,,Ricky Nelson,,,151,From UoM,True,,2010-04-23 22:56:32,2007-07-31 17:52:50,,,5,R&B - Rock & Roll,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Pulp%20Fiction%20Soundtrack/Lonesome%20Town.mp3,Lonesome Town,CB8EE208BB134A05,,,,44100,2553984,,,,,135183,16,26983,6,File,,1994
619,C Compilation - Wilson Pickett,,Wilson Pickett,,,128,From tape,,,2010-04-23 23:15:36,2006-09-30 23:00:38,,,5,R&B - Soul,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Wilson%20Pickett/C%20Compilation%20-%20Wilson%20Pickett/You%20Can't%20Stand%20Alone.mp3,You Can't Stand Alone,09FA704EC3AE85DB,,,,44100,2687635,,,,,167967,,66619,,File,,
623,The Best Of The Staple Singers,,The Staple Singers,,,160,From CD,,Crutcher/Manuel,2010-04-23 23:12:03,2006-09-30 22:55:06,,,5,R&B - Soul,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Staple%20Singers/The%20Best%20Of%20The%20Staple%20Singers/Love%20Is%20Plentiful.mp3,Love Is Plentiful,1313E4E9AF845A02,,,,44100,3059621,Best Of The Staple Singers,,Staple Singers,,152868,16,61579,3,File,,1971
627,Queen of Soul: Atlantic,,Aretha Franklin,,,128,From tape,,,2010-04-23 22:52:06,2006-09-30 22:18:28,,,5,R&B - Soul,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Aretha%20Franklin/Queen%20of%20Soul_%20Atlantic/Try%20Matty's.mp3,Try Matty's,5FA17914486F52C4,,,,44100,2370421,,,,,148140,86,19024,51,File,,1992
631,Survival,,Bob Marley,,,160,From CD,,Bob Marley,2010-04-23 22:53:30,2006-09-30 22:20:22,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Bob%20Marley/Survival/Ride%20Natty%20Ride.mp3,Ride Natty Ride,3D678D2D170A74A3,,,,44100,4632669,,,,,231523,11,21748,8,File,,1979
635,The Harder They Come,,The Slickers,,,160,From CD,True,Bailey/Beckford/Crooks,2010-04-23 22:57:27,2006-09-30 22:54:32,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/The%20Harder%20They%20Come/Johnny%20Too%20Bad.mp3,Johnny Too Bad,7F2E7EE93CD82D28,,,,44100,3720507,Harder They Come,,Slickers,,185913,12,28390,7,File,,1972
639,The Story of Jamaican Music,,Bob & Marcia,,,128,From tape,True,,2010-04-23 22:57:30,2006-09-30 22:19:58,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/The%20Story%20of%20Jamaican%20Music/Young%20Gifted%20and%20Black.mp3,Young Gifted and Black,907EDED1B9F3CEF7,,,,44100,3018277,Story of Jamaican Music,,,,188630,95,28675,38,File,,1993
643,The Story of Jamaican Music,,Culture,,,128,From tape,True,,2010-04-23 22:57:30,2006-09-30 22:25:44,,,5,Reggae,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/The%20Story%20of%20Jamaican%20Music/Two%20Sevens%20Clash.mp3,Two Sevens Clash,0EA04C4D8A824B07,,,,44100,3343856,Story of Jamaican Music,,,,208979,95,28645,62,File,,1993
647,MTV Unplugged In New York,,Nirvana,,,190,From UoM,,,2010-04-23 23:06:13,2006-09-30 22:46:48,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Nirvana/MTV%20Unplugged%20In%20New%20York/Plateau.mp3,Plateau,9B5B64AD995CA9C9,,,,44100,5202048,,,,,218148,14,48736,10,File,,1994
651,The Golden Age Of Grotesque,,Marilyn Manson,,,192,From CD,,,2010-04-23 23:02:39,2006-09-30 22:40:16,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Marilyn%20Manson/The%20Golden%20Age%20Of%20Grotesque/Obsequey%20%5BThe%20Death%20Of%20Art%5D.mp3,Obsequey [The Death Of Art],3E0D44519093E096,,,,44100,2288676,Golden Age Of Grotesque,,,,95268,15,43564,15,File,,2003
655,No Code,,Pearl Jam,,,128,From W,,,2010-04-23 23:06:29,2006-09-30 22:48:52,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Pearl%20Jam/No%20Code/Smile.mp3,Smile,D9D6868725FE2172,,,,44100,3683220,,,,,230191,13,49777,5,File,,1996
659,Freaky Styley,,Red Hot Chili Peppers,,,160,From CD,,RED HOT Chili Peppers,2010-04-23 23:07:34,2006-09-30 22:51:46,,,5,Rock - Alternative Metal / Punk,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Red%20Hot%20Chili%20Peppers/Freaky%20Styley/Sex%20Rap.mp3,Sex Rap,0D2AED31E97BCDA9,,,,44100,2300999,,,,,114938,14,52483,12,File,,1985
663,Teenage Head,,Flamin' Groovies,,,128,From UoM,,,2010-04-23 22:59:15,2006-09-30 22:28:42,,,5,Rock - Classic Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Flamin'%20Groovies/Teenage%20Head/Shakin'%20All%20Over.mp3,Shakin' All Over,C43EFE6FFA84F183,,,,44100,5847168,,,,,365322,16,33145,10,File,,1971
667,Disraeli Gears,,Cream,,,160,From CD,,"Jack Bruce, Pete Brown",2010-04-23 22:57:42,2006-09-30 22:25:30,,,5,Rock - Classic Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Cream/Disraeli%20Gears/Take%20It%20Back.mp3,Take It Back,AA6FBDC96240D04F,,,,44100,3770117,,,,,188395,11,29503,10,File,,1967
671,Janis,,Janis Joplin,,,160,From CD,,,2010-04-23 23:00:36,2006-09-30 22:31:56,3,1,5,Rock - Classic Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Janis%20Joplin/Janis/Hesitation%20Blues.mp3,Hesitation Blues,EE33D9DD1335B4DC,,,,44100,4909557,,,,,245368,18,36223,3,File,,1965
675,Hot Rats,,Frank Zappa,,,128,From UoM,,,2010-04-23 22:59:21,2006-09-30 22:28:54,,,5,Rock - Classic Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Frank%20Zappa/Hot%20Rats/Little%20Umbrellas.mp3,Little Umbrellas,5076CDAB2ADA5051,,,,44100,2913037,,,,,182021,6,33526,4,File,,1969
679,House of 1000 Corpses Soundtrack,,The Baby's,,,192,From CD,True,Dialogue,2010-04-23 22:56:26,2007-07-31 17:51:38,,,5,Rock - Metal,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/House%20of%201000%20Corpses%20Soundtrack/Ain't%20the%20Only%20Thing%20Tasty.mp3,Ain't the Only Thing Tasty,9387350ED0508441,,,,44100,639832,,,Baby's,,26566,25,26575,22,File,,2003
683,Slippery When Wet,,Bon Jovi,,,235,From W,,,2010-04-23 22:53:32,2006-09-30 22:20:28,,,5,Rock - Metal,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Bon%20Jovi/Slippery%20When%20Wet/I'd%20Die%20For%20You.mp3,I'd Die For You,D6A012F657F2F16B,,,,44100,7958535,,,,,270576,10,21862,8,File,,1986
687,Astro Creep: 2000,,White Zombie,,,128,From UoM,,,2010-04-23 23:15:24,2006-09-30 23:00:24,,,5,Rock - Metal,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/White%20Zombie/Astro%20Creep_%202000/More%20Human%20Than%20Human.mp3,More Human Than Human,F38229BFC3BD10A6,,,,44100,4336703,,,,,270915,11,66145,8,File,,1995
691,Songs in the Key of X,,Rob Zombie and Alice Cooper,,,202,From UoM,True,,2010-04-23 22:57:03,2006-09-30 22:52:10,,,5,Rock - Metal,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Songs%20in%20the%20Key%20of%20X/Hands%20of%20Death%20(Burn%20Baby%20Burn).mp3,Hands of Death (Burn Baby Burn),0C33D04594BFDADA,,,,44100,6406272,,,,,252760,15,27616,13,File,,1996
695,Sleeps With Angels,,Neil Young,,,320,From W,,,2010-04-23 23:04:59,2006-09-30 22:45:40,,,5,Rock - Roots Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Neil%20Young/Sleeps%20With%20Angels/Safeway%20Cart.mp3,Safeway Cart,49A43D98521A2F0C,,,,48000,15667849,,,,,391680,12,47548,8,File,,1994
699,SXSW 2007 Showcasing Artists,,Peter Elkas,,,128,From W,True,,2010-04-23 22:57:23,2007-04-26 14:17:42,,,5,Rock - Roots Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/SXSW%202007%20Showcasing%20Artists/Wall%20Of%20Fire.mp3,Wall Of Fire,BACEE2A450F9023B,,,,44100,3496064,,,,,218409,,28135,,File,,2007
703,Relish,,Joan Osborne,,,192,From CD,,,2010-04-23 23:00:56,2006-09-30 22:32:50,,,5,Rock - Roots Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Joan%20Osborne/Relish/One%20Of%20Us.mp3,One Of Us,3AAF5C149669B5A0,,,,44100,7704123,,,,,320914,12,37522,6,File,,1995
707,Casino,,Blue Rodeo,1,138,128,From W,,,2010-04-23 22:52:33,2006-09-30 22:19:54,,,5,Rock - Roots Rock,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Blue%20Rodeo/Casino/You're%20Everywhere.mp3,You're Everywhere,58E71A7F51060FD8,,,,44100,2757015,,,,,170736,10,20467,10,File,,1990
711,Snatch Soundtrack,,,,,124,From UoM,True,,2010-04-23 22:57:02,2007-07-31 17:53:10,,,5,Spoken,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Snatch%20Soundtrack/Brad%20Pitt%20_%20Kuasehfgaiurgh.mp3,Brad Pitt / Kuasehfgaiurgh,7B7C28DEBE81E64C,,,,44100,75904,,,,,4780,20,27571,1,File,,2000
715,Pulp Fiction Soundtrack,,,,,141,From UoM,True,,2010-04-23 22:56:33,2007-07-31 17:52:48,,,5,Spoken,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Pulp%20Fiction%20Soundtrack/Royale%20With%20Cheese.mp3,Royale With Cheese,24AF04F8B4B456B2,,,,44100,1859712,,,,,105351,16,26992,2,File,,1994
719,House of 1000 Corpses Soundtrack,,Mother Firefly,,,192,From CD,True,Dialogue,2010-04-23 22:56:27,2007-07-31 17:51:36,,,5,Spoken,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/House%20of%201000%20Corpses%20Soundtrack/My%20Baby%20Boy.mp3,My Baby Boy,E8CF4334C2AC8AA1,,,,44100,360833,,,,,14942,25,26617,14,File,,2003
723,Pulp Fiction Soundtrack,,,,,129,From UoM,True,,2010-04-23 22:56:33,2007-07-31 17:52:50,,,5,Spoken,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Pulp%20Fiction%20Soundtrack/Personality%20Goes%20A%20Long%20Way.mp3,Personality Goes A Long Way,9E9384F10B36D673,,,,44100,1017984,,,,,62615,16,26989,14,File,,1994
727,Talking Timbuktu,,Ry Cooder & Ali Farka Toure,,,128,From UoM,,Ali Farka Toure,2010-04-23 22:12:20,2006-09-30 22:52:56,,,5,World - African,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Ry%20Cooder%20&%20Ali%20Farka%20Toure/Talking%20Timbuktu/Bonde.mp3,Bonde,067105388F9C01A0,,,,44100,5255296,,,,,328359,10,7948,1,File,,1994
731,Listen Brief 4th Edition,,Drums of Benin,,,192,From CD,True,,2010-04-24 22:06:30,2006-09-30 23:57:48,6,1,5,World - African,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/Ako.mp3,Ako,B5575CF22F9BE4BD,,,,44100,3929411,,,,,163631,30,217751,30,File,,2000
735,Soul Serenade,The Derek Trucks Band,The Derek Trucks Band,1,,320,From W,,D. Trucks/K. Burbridge/Y. Scott,2010-04-23 23:10:48,2008-04-21 22:24:40,,,5,World - African,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Derek%20Trucks%20Band/Soul%20Serenade/Sierra%20Leone.mp3,Sierra Leone,F5771CCEADBA0EB0,,,,44100,5468441,,Derek Trucks Band,Derek Trucks Band,,135183,7,59149,7,File,,2003
739,Listen Brief 4th Edition,,Kau'i Zuttermeister,,,192,From CD,True,,2010-04-24 22:06:34,2006-09-30 23:58:16,6,1,5,World - Americas,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Classical/Compilations/Listen%20Brief%204th%20Edition/Hawai'ian%20Chant%20-%20Mele%20Pule.mp3,Hawai'ian Chant - Mele Pule,AE3AFF96E73DBE22,,,,44100,1659273,,,,,69041,30,217958,8,File,,2000
743,Egypte: Les Musiciens Du Nil,,,,,160,From CD,True,,2010-04-23 22:07:46,2006-09-30 23:01:04,,,5,World - Arabic,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Egypte_%20Les%20Musiciens%20Du%20Nil/Aamedat%20el%20Karnak%20-%20les%20Colonnes%20de.mp3,Aamedat el Karnak - les Colonnes de Karnak,4A427896B6EE782F,,,,44100,14946880,,,,,747232,8,1789,1,File,,1987
747,Bellydance Beats,,,,,216,From W,True,,2010-04-23 22:07:41,2008-05-13 19:49:26,,,5,World - Arabic,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Bellydance%20Beats/_Al%20Mouaad.mp3,Al Mouaad,B29E2FCA35D0DD53,,,,44100,6334792,,,,,233482,30,1321,22,File,,2006
751,Lela,,Hakim,,,192,From W,,,2010-04-23 22:11:07,2006-12-19 01:16:44,,,5,World - Arabic,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Hakim/Lela/Eh%20darun.mp3,Eh darun,407549C363378370,,,,44100,5127256,,,,,213524,15,5470,13,File,,2005
755,The World of Belly Dance Vol. 2,,,,,320,From W,True,Bouchaib/Houcine,2010-04-23 22:09:05,2006-12-18 22:16:52,2,1,5,World - Arabic,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20World%20of%20Belly%20Dance%20Vol.%202/Moulay%20Tahar.mp3,Moulay Tahar,EA61E1D6C2523BE4,,,,44100,12075472,World of Belly Dance Vol. 2,,,,302080,10,3904,8,File,,
759,Mondo Head,,Kodo,,,210,From UoM,,,2010-04-23 22:11:38,2006-09-30 22:37:04,,,5,World - Asian,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Kodo/Mondo%20Head/Kashira.mp3,Kashira,34D068D09158AF85,,,,44100,6422656,,,,,244218,11,6478,10,File,,2002
763,Music For The Gods: The Fahnestock South Sea Expedition: Indonesia,,,,,160,From CD,True,,2010-04-23 22:08:02,2006-10-01 17:01:36,,,5,World - Asian,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Music%20For%20The%20Gods_%20The%20Fahnestock%20South/Genderan_Gamelan%20Gong.mp3,Genderan/Gamelan Gong,1C5027002951F9EE,,,,44100,5129556,,,,,256365,13,3025,4,File,,
767,Kill Bill Vol. 1 Soundtrack,,Meiko Kaji,,,192,From CD,True,"Kazuo Koike, Masaaki Hirao",2010-04-23 22:56:30,2007-07-31 17:52:02,,,5,World - Asian,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/Kill%20Bill%20Vol.%201%20Soundtrack/The%20Flower%20Of%20Carnage.mp3,The Flower Of Carnage,63B724FB21F789CF,,,,44100,5580748,,,,Flower Of Carnage,232437,22,26779,13,File,,1973
771,The Balkan Club Night,,Saban Bajramovic,,,204,From W,True,,2010-04-23 22:08:07,2008-07-22 20:34:36,,,5,World - Balkan,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Balkan%20Club%20Night/Djeli%20Mara.mp3,Djeli Mara,FFC5FF4184B4BDC9,,,,44100,5027580,Balkan Club Night,,,,197041,41,3475,39,File,,2008
775,The Balkan Club Night,,Zeb,,,178,From W,True,,2010-04-23 22:08:07,2008-07-22 20:34:30,,,5,World - Balkan,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Balkan%20Club%20Night/Balkany%20&%20Flowers%20(Original%20Mix).mp3,Balkany & Flowers (Original Mix),D512C7E9F0017F41,,,,44100,4687642,Balkan Club Night,,,,210468,41,3460,30,File,,2008
779,The Balkan Club Night,,Mojmir Novakovic I Kries,,,205,From W,True,,2010-04-23 22:08:07,2008-07-22 20:34:24,,,5,World - Balkan,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/The%20Balkan%20Club%20Night/Iz%20Oblaka%20Rosa%20Pada.mp3,Iz Oblaka Rosa Pada,260872CAFD30FF57,,,,44100,5060937,Balkan Club Night,,,,197015,41,3490,20,File,,2008
783,S Compilation - Pop / Rock,,Harry Belafonte,,,128,From S,True,,2010-04-23 22:56:45,2006-09-30 22:30:18,,,5,World - Calypso,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/Compilations/S%20Compilation%20-%20Pop%20_%20Rock/Jump%20in%20The%20Line.mp3,Jump in The Line,031B123CF2A2ADE4,,,,44100,3551303,,,,,222432,,27268,,File,,
787,Peace And Love,The Pogues,The Pogues,,,128,From W,,Shane MacGowan,2010-04-23 23:11:38,2008-05-30 21:23:00,,,5,World - Celtic,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/Popular/The%20Pogues/Peace%20And%20Love/Boat%20Train.mp3,Boat Train,6A874E6409079EF1,,,,44100,2570368,,Pogues,Pogues,,160548,14,60202,11,File,,1989
791,No Boundaries,,Natalie MacMaster,,,192,From CD,,James Scott Skinner,2010-04-23 22:12:11,2006-09-30 22:43:10,,,5,World - Celtic,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Natalie%20MacMaster/No%20Boundaries/Silverwells.mp3,Silverwells,61756159D3608F5B,,,,44100,5453444,,,,,227134,13,7198,6,File,,1996
795,Live Wizardry: The Best Of Silly Wizard In Concert,,Silly Wizard,,,128,From UoM,,Trad.; Trad.; B McGlinchey,2010-04-23 22:12:21,2006-09-30 22:54:24,,,5,World - Celtic,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Silly%20Wizard/Live%20Wizardry_%20The%20Best%20Of%20Silly%20Wizard/Miss%20Shepherd_Sweeney's%20Buttermilk_M.mp3,Miss Shepherd/Sweeney's Buttermilk/McGlinchey's Reels [Live],BA67BDED4C209016,,,,44100,3532928,,,,,220682,13,8071,5,File,,1988
799,L'Integrale Piaf (9) - A quoi ça sert l'amour,,Edith Piaf,,,160,From CD,,,2010-04-23 22:10:11,2006-09-30 22:27:26,10,9,5,World - Chanson,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Edith%20Piaf/L'Integrale%20Piaf%20(9)%20-%20A%20quoi%20c%CC%A7a%20sert%20l'/Le%20droit%20d'aimer.mp3,Le droit d'aimer,4D58917849862D6D,,,,44100,4054851,,,,,202631,26,4825,15,File,,
803,Les copains d'abord,,Georges Brassens,,,128,From UoM,,,2010-04-23 22:11:04,2006-09-30 22:29:24,2,2,5,World - Chanson,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Georges%20Brassens/Les%20copains%20d'abord/Tonton%20Nestor%20(la%20noce%20de%20Jean.mp3,Tonton Nestor (la noce de Jean,26A1FEE67B331E24,,,,44100,1958863,,,,,122409,22,5275,10,File,,
807,Paris Combo,,Paris Combo,,,128,From UoM,,,2010-04-23 22:12:17,2006-09-30 22:48:16,,,5,World - Chanson,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Paris%20Combo/Paris%20Combo/Si%20J'Avais%20E%CC%81te%CC%81.mp3,Si J'Avais Été,46BE3E38027A3782,,,,44100,3148000,,,,,196702,15,7663,10,File,,1997
811,Ne me quitte pas,,Jacques Brel,,,160,From CD,,Jacques Brel,2010-04-23 22:11:34,2006-10-01 16:28:22,10,10,5,World - Chanson,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Jacques%20Brel/Ne%20me%20quitte%20pas/La%20valse%20A%CC%80%20Mille%20Temps.mp3,La valse À Mille Temps,C3FAEA2FF5B10FAA,,,,44100,5682824,,,,,284029,11,6175,10,File,,1972
815,"Distinto, Diferente",,Afro Cuban All-Stars,,,192,From CD,,,2010-04-23 22:07:05,2006-10-01 19:15:16,,,5,World - Cuban,,MPEG audio file,2,"file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Afro%20Cuban%20All-Stars/Distinto,%20Diferente/Al%20Vaive%CC%81n%20De%20Mi%20Carreta.mp3",Al Vaivén de Mi Carreta,B8F246D0671B05F0,,,,44100,11122229,,,,,463333,10,292,6,File,,1999
819,Buena Vista Social Club,,Buena Vista Social Club,,,192,From CD,,Sergio Siaba,2010-04-23 22:07:11,2006-09-30 22:22:54,,,5,World - Cuban,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Buena%20Vista%20Social%20Club/Buena%20Vista%20Social%20Club/El%20Cuarto%20de%20Tula.mp3,El Cuarto de Tula,A6AB18A6B6DE5BAA,,,,44100,10704081,,,,,445910,14,817,3,File,,1997
823,Cuban Counterpoint,,Conjunto Tipico Habanero,,,128,From tape,True,,2010-04-23 22:07:44,2006-09-30 22:24:56,,,5,World - Cuban,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Cuban%20Counterpoint/Papa%20Montero.mp3,Papa Montero,D39A858F7B6F6277,,,,44100,2624561,,,,,164022,22,1609,10,File,,1994
827,Le Mystere de Voix Bulgares Vol. 2,,Bulgarian State Radio & Television Female Vocal Choir,,,160,From UoM,True,Rhodopos,2010-04-23 22:07:58,2006-09-30 22:23:18,,,5,World - European,,MPEG audio file,2,file://localhost/Users/jordanlocal/Music/Codaich%20Backup/World/Compilations/Le%20Mystere%20de%20Voix%20Bulgares%20Vol.%202/Izpoved.mp3,Izpoved,849E3FE4DE0FD70E,,,,44100,6832242,,,,,341498,17,2776,14,File,,1988
